time_stamp,asset_id,status_type_id,train_test,source_file,anomaly_score,is_anomaly,sensor_0_avg,sensor_1_avg,sensor_2_avg,wind_speed_3_avg,wind_speed_4_avg
2023-08-21 09:40:00,21,3,train,72.csv,0.052336228500860005,1,26.0,92.8,-1.3,8.7,8.7
2022-06-12 01:40:00,13,0,train,45.csv,0.08942912516306029,1,20.0,203.1,19.7,2.2,2.2
2023-06-16 05:30:00,21,0,train,51.csv,0.10401343906375071,1,26.0,85.6,6.9,6.2,6.0
2023-06-29 17:00:00,11,0,train,69.csv,0.055840344086487526,1,23.0,302.4,6.8,10.8,10.1
2022-12-20 04:20:00,21,0,train,22.csv,0.07479517158527216,1,12.0,342.9,21.2,1.9,1.9
2023-05-02 12:20:00,10,0,train,42.csv,0.09179748970380658,1,20.0,91.5,-10.4,10.6,10.4
2023-02-24 22:00:00,0,0,train,0.csv,0.09439957365811791,1,14.0,257.3,-4.2,3.0,3.0
2022-11-30 17:00:00,21,0,train,51.csv,0.03206046296528442,1,18.0,106.8,7.0,11.4,11.4
2023-08-02 03:40:00,13,0,train,84.csv,0.08702337052255182,1,23.0,162.6,9.7,2.4,2.4
2022-08-29 15:00:00,21,4,train,13.csv,0.025523644627679365,1,33.0,270.1,1.3,3.5,3.9
2022-11-06 11:00:00,11,0,train,92.csv,0.0331696485367704,1,15.0,350.6,22.7,3.2,3.2
2022-06-17 04:40:00,13,0,train,14.csv,0.11158972113131072,1,18.0,294.8,-13.8,4.1,4.1
2023-06-10 07:50:00,21,0,train,22.csv,0.11207993781894232,1,21.0,89.4,0.8,6.1,6.4
2022-10-14 14:30:00,21,4,train,72.csv,0.1250364978120218,1,20.0,255.8,-1.7000000000000002,5.2,5.4
2023-07-02 12:50:00,21,0,train,72.csv,-0.04098947079126758,-1,26.0,83.9,-6.4,14.1,13.6
2023-03-05 01:10:00,10,0,train,3.csv,0.07956612584232203,1,12.0,312.2,-13.6,3.1,3.1
2022-06-27 19:40:00,0,4,train,71.csv,0.10322783370990851,1,22.0,248.3,-5.7,3.8,3.7
2022-12-27 17:10:00,11,0,train,69.csv,0.13756641387832624,1,17.0,92.5,-7.8,8.3,8.3
2023-01-10 23:00:00,10,0,train,3.csv,-0.033106824672629265,-1,13.0,292.6,-21.3,3.0,3.0
2022-12-17 17:30:00,0,0,train,24.csv,0.1345261462056203,1,17.0,90.3,18.8,7.2,7.2
2023-01-29 22:50:00,0,0,train,24.csv,0.07560393631662665,1,13.0,52.0,-24.4,2.3,2.3
2022-08-15 13:50:00,0,4,train,0.csv,0.07082635430396361,1,27.0,123.9,9.7,11.2,10.6
2023-03-01 09:50:00,21,0,train,51.csv,0.01768794037277699,1,14.0,341.8,-0.5,3.0,3.3
2023-08-17 23:50:00,0,4,prediction,0.csv,0.046088906053751266,1,26.0,90.5,-3.0,10.7,10.3
2023-03-03 01:20:00,0,0,train,26.csv,0.045645367347521115,1,14.0,117.2,172.9,1.7000000000000002,1.7000000000000002
2023-01-10 07:40:00,21,0,train,72.csv,-0.04060989879711352,-1,10.0,276.4,-163.4,0.8,0.8
2023-07-24 20:40:00,0,0,train,0.csv,0.032314180723328145,1,28.0,275.3,-3.7,6.1,6.0
2023-02-04 02:50:00,21,0,train,22.csv,0.12412440711415235,1,17.0,251.3,13.0,5.9,6.2
2023-08-29 03:40:00,0,0,train,26.csv,0.09523367551534884,1,21.0,159.7,4.8,1.6,1.6
2023-08-12 10:30:00,21,4,train,51.csv,-0.019359284952340072,-1,26.0,90.3,1.4,14.3,13.4
2022-08-10 13:10:00,0,4,train,73.csv,-0.03833961210245962,-1,27.0,137.8,37.6,12.6,12.1
2022-10-03 22:20:00,11,0,train,69.csv,0.1260316431418066,1,24.0,105.4,-5.5,5.0,4.7
2023-05-30 00:40:00,21,0,train,72.csv,0.08608260897321707,1,19.0,274.6,-10.2,3.9,3.7
2022-08-14 05:10:00,11,0,train,68.csv,-0.008405842841198496,-1,24.0,130.0,11.7,12.5,12.3
2022-11-23 03:40:00,21,0,train,51.csv,0.07464718952322452,1,13.0,230.8,-7.7,3.2,3.2
2022-06-20 15:20:00,0,0,train,24.csv,0.10786092203972308,1,28.0,105.9,4.6,8.4,8.2
2022-09-11 20:00:00,21,0,train,13.csv,0.10125513881278536,1,28.0,100.9,10.6,7.6,7.8
2023-03-13 12:50:00,21,0,train,51.csv,0.035477820558511064,1,13.0,3.4,-12.9,10.1,10.1
2022-08-26 23:10:00,11,0,train,68.csv,0.034972866837991,1,26.0,128.9,8.5,11.3,10.9
2023-01-13 07:30:00,0,0,train,0.csv,0.07299666847825553,1,11.0,314.4,6.0,3.9,3.7
2023-09-20 13:30:00,10,0,prediction,42.csv,0.10747699364053193,1,28.0,116.2,0.7000000000000001,5.1,4.9
2023-06-02 08:40:00,10,0,train,10.csv,0.06367125258051509,1,23.0,92.4,-9.1,3.5,3.4
2023-04-23 21:30:00,21,0,train,72.csv,0.11619546030961542,1,18.0,92.8,8.4,8.3,8.2
2022-10-09 10:30:00,13,4,train,14.csv,0.05698770851724244,1,21.0,315.7,28.5,3.4,3.4
2022-10-12 09:50:00,13,4,train,45.csv,0.007706393886168117,1,18.0,198.6,1.5,12.8,13.1
2023-03-11 20:20:00,13,0,train,38.csv,0.0859445890099938,1,19.0,321.7,24.7,2.9,2.9
2023-01-03 23:20:00,10,0,train,3.csv,0.01405708161830882,1,16.0,168.8,54.0,0.5,0.5
2022-10-10 10:40:00,0,0,train,73.csv,0.0412912132599117,1,21.0,214.9,5.6,2.5,2.5
2023-07-16 03:30:00,10,0,train,10.csv,0.1110869790035714,1,25.0,112.4,12.6,6.7,6.6
2022-06-14 16:10:00,10,0,train,3.csv,0.08588996718339759,1,28.0,301.3,3.5,7.7,7.3
2022-10-08 13:40:00,21,0,train,72.csv,0.07861520593364585,1,26.0,264.1,8.0,3.8,4.0
2023-04-14 11:00:00,11,0,prediction,92.csv,-0.02358004522918733,-1,18.0,293.2,42.0,3.3,3.3
2023-03-07 09:40:00,11,0,train,92.csv,0.08559062505400128,1,15.0,89.3,62.9,1.8,1.8
2022-10-17 10:50:00,10,3,train,3.csv,-0.037461423322055265,-1,21.0,114.1,-7.3,2.9,2.9
2022-10-13 15:10:00,10,4,train,42.csv,0.11488936883222545,1,20.0,295.2,9.6,6.9,6.7
2023-01-31 04:10:00,11,0,train,68.csv,0.10579609083675945,1,13.0,131.0,7.2,5.0,5.3
2022-11-07 21:50:00,21,0,train,22.csv,0.08624846808866893,1,15.0,329.7,-6.4,8.5,8.5
2023-04-30 21:40:00,21,0,prediction,13.csv,0.12763780172452716,1,18.0,249.1,9.8,5.4,5.8
2022-11-21 12:30:00,21,0,train,13.csv,0.09712225934743163,1,20.0,240.9,8.6,10.0,10.1
2023-01-02 20:40:00,13,0,train,38.csv,0.10833536379073283,1,14.0,120.7,0.7000000000000001,9.7,9.7
2022-09-20 07:10:00,0,0,train,73.csv,0.09394779118097446,1,21.0,158.8,9.1,4.1,3.9
2023-02-27 14:50:00,21,0,train,13.csv,0.12064592768730187,1,17.0,300.0,5.0,5.2,5.4
2022-07-08 21:50:00,11,4,train,92.csv,0.03731241918791606,1,31.0,80.4,-10.2,3.6,3.9
2022-11-02 06:00:00,0,0,train,71.csv,0.08637693932134599,1,20.0,102.8,-15.6,11.1,10.9
2022-11-21 16:00:00,21,0,train,51.csv,0.09511784706940374,1,17.0,318.7,20.1,6.0,6.1
2022-10-22 14:10:00,13,0,train,14.csv,0.10865977339023403,1,21.0,214.9,20.6,8.9,9.1
2023-02-24 17:00:00,0,0,train,26.csv,0.1275239840017688,1,17.0,244.9,-9.2,4.9,4.9
2022-10-06 16:20:00,21,0,train,13.csv,0.1068568485709202,1,27.0,261.7,0.0,5.1,5.4
2023-01-31 22:10:00,0,0,train,73.csv,0.12084503250134032,1,14.0,120.8,-1.4,7.9,8.1
2022-12-05 07:00:00,11,0,train,69.csv,0.14047200449026925,1,16.0,123.7,7.6,7.8,7.9
2023-03-12 01:10:00,10,0,train,10.csv,0.04053255516754373,1,17.0,298.8,10.5,3.2,3.2
2023-04-19 02:00:00,21,0,train,72.csv,0.12112163088262928,1,20.0,92.9,2.6,7.2,7.5
2022-11-03 05:00:00,13,0,train,38.csv,0.06866067566162265,1,22.0,122.4,15.0,3.3,3.3
2023-06-06 22:40:00,10,0,train,10.csv,0.10791541395746218,1,21.0,320.5,8.0,4.3,4.4
2022-09-23 19:40:00,11,0,train,92.csv,0.06880157455922808,1,25.0,307.8,1.3,3.6,3.7
2022-11-22 18:10:00,21,0,train,72.csv,0.0067855953665567625,1,15.0,311.2,41.3,2.8,2.8
2022-09-10 09:10:00,11,0,train,25.csv,0.042863559035797416,1,22.0,49.2,-94.6,0.8,0.8
2022-06-07 16:10:00,21,0,train,13.csv,-0.07785172372397675,-1,28.0,101.9,14.4,13.6,13.2
2023-04-02 06:00:00,10,0,train,42.csv,0.03575087164966739,1,13.0,42.8,21.3,1.5,1.5
2022-07-05 10:10:00,11,4,train,92.csv,0.031080055223952463,1,26.0,1.6,84.9,1.2,1.2
2022-09-18 08:00:00,0,0,train,0.csv,0.12645285870153317,1,22.0,80.0,-9.7,5.7,5.7
2023-10-14 09:40:00,0,4,prediction,26.csv,0.13702702896527352,1,26.0,86.0,-3.7,6.5,6.3
2023-08-15 16:00:00,10,0,train,17.csv,0.052436352480356774,1,30.0,279.7,4.7,6.0,5.8
2023-07-16 16:10:00,11,0,train,68.csv,-0.047939869715838856,-1,32.0,83.7,-25.0,11.4,10.7
2022-10-18 06:50:00,11,0,train,68.csv,0.08219359540621429,1,22.0,112.3,13.7,1.4,1.4
2023-04-03 09:40:00,10,0,train,42.csv,0.13702633213049192,1,16.0,96.0,-10.4,6.1,6.0
2022-01-30 22:10:00,10,0,train,40.csv,0.09160435632844,1,14.0,316.7,-3.2,3.0,3.0
2022-10-30 00:50:00,21,3,train,51.csv,-0.11524205101729612,-1,20.0,112.5,12.7,10.3,10.3
2022-11-19 05:40:00,0,0,train,24.csv,0.08587757628678755,1,13.0,313.1,-2.0,2.9,2.9
2023-02-13 00:10:00,21,0,train,22.csv,-0.008223167222329741,-1,14.0,167.9,2.2,14.3,14.2
2022-10-03 22:30:00,11,0,train,68.csv,0.1268148314739892,1,24.0,119.0,8.1,4.4,4.1
2022-09-03 00:00:00,0,0,train,73.csv,0.11672113135574363,1,26.0,110.3,11.8,5.4,5.2
2023-03-03 02:40:00,21,0,train,51.csv,0.009059104528124307,1,14.0,122.3,-179.7,1.7000000000000002,1.7000000000000002
2023-08-05 22:10:00,0,0,train,26.csv,-0.030171580386567975,-1,32.0,336.5,69.1,1.0,1.0
2023-10-18 00:20:00,10,4,prediction,10.csv,0.1293760825744113,1,21.0,139.9,-1.6,6.0,5.6
2022-09-27 12:30:00,0,0,train,71.csv,0.08406781713392308,1,26.0,93.4,5.8,9.8,9.6
2023-03-03 22:10:00,0,0,train,0.csv,0.09707112396614542,1,12.0,265.1,4.7,6.4,6.8
2022-11-04 16:00:00,10,0,train,42.csv,0.06900919963655816,1,24.0,292.3,4.0,2.9,2.9
2022-12-28 17:30:00,21,0,train,72.csv,0.04985817958383426,1,17.0,89.7,-5.5,10.9,11.2
2022-09-25 16:50:00,0,0,train,73.csv,0.09114250067995255,1,29.0,83.4,-18.2,5.3,5.1
2023-09-06 16:30:00,13,4,prediction,84.csv,0.04086139184898174,1,33.0,127.3,3.2,6.3,6.2
2022-05-06 10:40:00,10,0,train,3.csv,-0.05249475793059766,-1,19.0,256.7,26.5,5.4,4.0
2022-11-10 04:00:00,0,0,train,24.csv,0.11556852078003949,1,16.0,327.9,2.3,6.4,6.5
2023-09-01 11:00:00,13,4,train,84.csv,0.10720207101362755,1,27.0,86.5,-1.0,6.9,7.0
2023-10-16 08:30:00,21,4,prediction,72.csv,0.04889372076412518,1,22.0,105.0,2.7,9.8,9.7
2022-06-10 17:00:00,0,0,train,71.csv,0.044135364333390326,1,28.0,250.8,2.6,4.3,4.4
2023-07-25 14:40:00,21,0,train,72.csv,0.014558557316028675,1,29.0,178.9,-30.3,3.6,3.6
2023-01-22 16:30:00,11,0,train,25.csv,0.11325698880111645,1,14.0,280.6,-8.4,7.6,7.6
2023-03-07 17:00:00,10,0,train,10.csv,0.09629289897609544,1,25.0,340.6,-0.3,5.2,5.4
2023-03-10 11:10:00,11,0,train,92.csv,0.1146020155009097,1,24.0,109.4,2.0,4.1,4.0
2023-01-28 07:20:00,10,3,train,10.csv,-0.10743317555952481,-1,12.0,297.3,-22.5,3.5,3.5
2022-12-22 01:50:00,10,0,train,40.csv,0.026815858911395818,1,12.0,79.8,72.0,1.2,1.2
2022-06-16 18:20:00,10,0,train,40.csv,0.026458070411188583,1,21.0,281.2,-11.6,11.6,10.8
2023-03-28 21:50:00,11,0,train,68.csv,0.0686478686498238,1,18.0,312.2,32.0,1.3,1.3
2023-03-21 07:00:00,11,0,train,25.csv,0.07350048744050225,1,13.0,331.9,3.4,3.7,3.7
2022-03-28 08:10:00,13,0,train,14.csv,0.04654478585936078,1,13.0,282.9,6.6,1.4,1.4
2023-01-15 05:30:00,11,0,train,68.csv,0.0016343940228733533,1,10.0,74.3,30.4,3.2,3.2
2023-05-15 02:00:00,0,0,train,0.csv,0.1029203893732965,1,20.0,73.0,-0.3,3.8,3.8
2022-12-18 18:40:00,10,0,train,17.csv,0.131920751174344,1,15.0,83.7,-10.0,7.4,7.1
2022-11-22 09:40:00,10,0,train,42.csv,0.04763058546712978,1,13.0,147.5,-5.9,1.7000000000000002,1.7000000000000002
2022-12-24 10:10:00,10,0,train,17.csv,0.0906192456783298,1,15.0,89.9,-10.5,10.1,10.1
2023-01-03 03:00:00,11,0,train,69.csv,0.1083653222102639,1,13.0,100.4,-11.2,4.7,4.6
2022-09-03 23:20:00,11,0,train,92.csv,-0.04325442655582268,-1,29.0,101.4,-15.1,14.2,13.3
2023-06-27 02:10:00,10,0,train,10.csv,0.09980852570868382,1,22.0,276.6,-2.2,5.2,4.8
2023-09-23 12:30:00,10,0,train,17.csv,0.08735530691991666,1,26.0,112.9,-1.0,10.3,9.6
2022-10-20 06:00:00,13,3,train,45.csv,0.1212410980500605,1,21.0,81.9,-3.4,7.5,7.1
2023-03-14 07:00:00,13,0,prediction,14.csv,0.09892244379213011,1,11.0,78.0,4.6,7.1,7.1
2023-06-02 22:40:00,21,0,train,22.csv,0.11132840759079687,1,24.0,75.3,-8.3,4.2,4.2
2023-06-24 23:20:00,10,0,train,42.csv,-0.06311676116777665,-1,31.0,78.2,7.2,2.9,2.9
2023-08-29 00:50:00,21,0,train,51.csv,0.08624804151559518,1,21.0,264.1,4.6,2.6,2.6
2023-09-21 13:00:00,21,0,train,51.csv,0.10905699969360838,1,26.0,88.5,-1.4,4.9,4.9
2022-10-25 12:40:00,11,0,train,68.csv,0.08442186783791211,1,24.0,126.1,7.9,2.7,2.7
2023-07-01 20:40:00,10,0,train,42.csv,0.11177079318134442,1,27.0,124.2,-0.7000000000000001,5.5,5.2
2023-04-08 06:10:00,10,0,train,10.csv,0.046947740177657626,1,16.0,117.2,13.3,13.0,12.9
2022-02-26 03:30:00,0,0,train,71.csv,0.06127299402267766,1,14.0,277.8,25.2,3.3,3.2
2022-10-19 14:30:00,0,0,train,73.csv,0.10270677611477214,1,26.0,129.4,14.4,7.8,7.8
2023-01-16 17:50:00,13,0,train,38.csv,0.0997637312423329,1,17.0,333.9,-16.4,4.0,4.3
2022-07-25 03:40:00,11,0,train,25.csv,0.09615982316382626,1,26.0,95.7,-10.3,9.7,9.2
2023-04-29 06:50:00,0,0,train,73.csv,0.09794757226130313,1,15.0,113.0,-13.5,10.4,10.2
2022-10-09 14:30:00,21,0,train,51.csv,0.12142116972314454,1,23.0,252.4,5.7,4.7,4.8
2023-04-01 09:10:00,0,0,train,24.csv,0.0833596620784346,1,12.0,319.3,3.5,4.2,4.0
2023-04-24 09:30:00,11,0,train,68.csv,0.13973539927617312,1,17.0,109.0,-2.2,4.6,4.4
2022-09-06 15:50:00,13,0,train,14.csv,-0.015218701534156387,-1,38.0,191.2,-7.9,4.6,4.4
2023-04-09 16:40:00,13,0,train,84.csv,0.021492371580584257,1,20.0,96.7,-6.8,13.0,12.7
2023-05-18 05:20:00,11,0,train,69.csv,0.08014450424416758,1,19.0,310.9,-65.2,2.2,2.2
2022-11-20 15:30:00,13,0,train,84.csv,0.04525003274443962,1,18.0,200.3,-2.4,11.5,11.7
2022-09-07 12:50:00,21,0,train,13.csv,0.03718596892820969,1,30.0,198.3,-7.0,2.9,2.9
2023-07-30 05:30:00,21,0,train,51.csv,0.09510393924010552,1,23.0,208.1,18.9,2.5,2.5
2022-07-04 22:20:00,0,4,train,24.csv,0.06434915979586825,1,23.0,258.1,8.3,3.4,3.4
2022-10-09 03:10:00,13,4,train,14.csv,0.08512954486534924,1,20.0,238.7,29.3,3.1,3.1
2023-01-17 15:30:00,21,0,train,13.csv,0.1220337680153395,1,16.0,304.7,14.6,5.6,5.9
2022-11-07 12:40:00,10,0,train,42.csv,0.08398361931005716,1,15.0,302.9,-5.0,5.1,5.0
2023-02-20 05:00:00,11,0,train,92.csv,0.11872043310843977,1,14.0,108.4,27.3,7.5,7.4
2022-11-09 18:30:00,21,0,train,13.csv,0.11345380920379583,1,18.0,250.1,-8.8,3.9,4.2
2022-10-27 08:40:00,21,4,train,51.csv,0.03965967902875028,1,23.0,107.8,2.8,9.0,9.0
2023-08-18 15:00:00,11,0,train,69.csv,0.04903884497582306,1,33.0,117.3,2.6,5.5,5.2
2023-09-07 23:00:00,10,4,train,10.csv,0.044615125817533796,1,26.0,41.0,-31.3,2.8,2.8
2023-01-15 18:50:00,10,4,prediction,40.csv,0.11487730970295262,1,14.0,33.0,0.6000000000000001,8.0,8.1
2023-02-23 00:20:00,21,0,train,72.csv,0.11377402560835959,1,16.0,113.3,-0.5,3.9,4.0
2022-10-01 20:40:00,10,4,train,3.csv,0.08038115280299968,1,22.0,266.8,-8.2,1.8,1.8
2022-02-23 07:30:00,10,0,train,40.csv,0.08754914511656797,1,15.0,249.8,2.1,3.3,3.5
2022-04-24 17:40:00,11,0,train,92.csv,0.08975551595542663,1,24.0,325.2,12.8,8.7,8.4
2022-08-07 21:10:00,0,0,train,24.csv,-0.06750465789120497,-1,26.0,113.4,16.3,14.5,14.0
2023-06-27 13:10:00,11,0,train,69.csv,0.11385641069481361,1,25.0,296.2,1.6,7.3,6.9
2022-09-24 03:40:00,13,0,train,84.csv,0.09934846898355809,1,21.0,89.6,5.0,6.4,6.4
2023-03-30 21:50:00,13,0,train,45.csv,0.13940636020404584,1,18.0,118.6,7.4,6.2,6.0
2023-01-18 06:50:00,13,0,train,38.csv,0.06637518487900057,1,9.0,44.8,16.6,3.0,3.0
2023-01-08 03:20:00,13,0,train,38.csv,0.06704322386670108,1,13.0,87.2,5.0,8.5,8.4
2022-08-18 07:30:00,21,0,train,22.csv,0.0809583388940815,1,22.0,160.6,4.1,1.4,1.4
2022-10-26 13:30:00,0,0,train,24.csv,0.10013896776232573,1,26.0,104.3,2.4,8.6,8.4
2022-05-18 18:50:00,11,0,train,92.csv,0.11886305288549476,1,23.0,300.2,0.7000000000000001,5.7,5.6
2022-05-23 15:50:00,13,0,train,45.csv,0.06579242803412078,1,25.0,113.7,-10.8,10.6,10.3
2022-12-25 15:00:00,10,0,train,3.csv,0.12561967631826104,1,18.0,114.3,1.0,8.5,8.5
2023-06-07 16:40:00,11,0,prediction,25.csv,-0.02205335257510277,-1,29.0,125.6,19.2,12.2,11.6
2022-07-23 08:30:00,0,0,train,71.csv,0.04133220509839047,1,22.0,305.1,2.6,3.2,3.2
2023-02-02 10:50:00,10,0,train,3.csv,-0.13637349629142193,-1,15.0,201.2,-13.5,8.9,8.9
2023-05-18 09:10:00,0,0,train,26.csv,0.07047524334435867,1,19.0,305.6,-23.4,4.4,4.5
2022-03-24 23:10:00,13,0,train,14.csv,0.11534651769210846,1,15.0,196.5,-2.4,4.0,4.2
2023-06-23 18:40:00,10,0,train,42.csv,0.0426919269453207,1,33.0,307.0,-11.1,5.4,5.1
2023-06-15 00:30:00,11,0,train,68.csv,0.035393806028591435,1,22.0,290.8,15.8,3.3,3.3
2023-08-13 01:10:00,21,4,train,51.csv,-0.015314490516524004,-1,25.0,88.3,1.8,12.6,12.0
2022-04-25 03:50:00,0,4,train,24.csv,0.08679114221643802,1,18.0,59.3,27.1,2.3,2.3
2023-03-26 06:00:00,11,0,train,92.csv,0.11799389423771856,1,13.0,157.9,-5.9,5.3,5.4
2023-07-22 02:00:00,13,0,train,84.csv,0.11139318241015933,1,20.0,189.8,-6.2,3.3,3.7
2022-06-10 17:00:00,11,0,train,92.csv,0.09457875551767614,1,26.0,301.5,14.3,7.0,6.9
2022-10-06 11:00:00,10,4,train,40.csv,0.10763206458122582,1,25.0,122.9,12.6,7.9,7.8
2022-04-01 06:40:00,0,0,train,71.csv,0.054143345869536785,1,10.0,315.3,-7.5,8.5,8.9
2023-04-14 15:10:00,10,0,train,17.csv,0.09643449037395035,1,20.0,284.9,14.5,4.5,4.4
2022-10-17 12:30:00,10,4,train,40.csv,0.1253884285750685,1,23.0,136.9,0.0,5.3,5.2
2022-04-07 02:50:00,11,0,train,92.csv,0.06960987686970999,1,14.0,126.1,-55.6,2.2,2.2
2023-03-23 04:20:00,0,0,train,26.csv,0.07104255131871884,1,8.0,329.3,1.6,5.9,6.1
2022-10-30 10:50:00,13,0,train,84.csv,0.07254538438724661,1,21.0,95.8,-6.3,10.6,10.5
2023-06-12 15:30:00,11,0,train,69.csv,-0.07976410967681857,-1,29.0,96.8,-15.1,14.4,13.4
2023-10-16 02:50:00,10,4,prediction,10.csv,0.08860327736945778,1,23.0,113.3,-2.5,10.7,10.2
2023-07-24 04:20:00,21,0,train,22.csv,0.07323898444806409,1,23.0,181.7,-113.7,2.3,2.3
2022-06-10 11:30:00,0,0,train,73.csv,0.10688112145808254,1,24.0,182.5,-116.4,4.7,4.6
2022-10-28 11:40:00,13,0,train,14.csv,0.06785017676735922,1,24.0,125.0,7.8,9.1,9.2
2023-04-14 02:40:00,10,0,train,3.csv,0.05665596620322122,1,16.0,210.8,21.3,3.4,3.4
2022-12-30 15:20:00,0,0,train,73.csv,0.0908414828645594,1,17.0,89.0,-3.5,11.5,11.6
2022-08-15 10:50:00,13,0,train,45.csv,0.11816783877375497,1,26.0,87.9,-18.7,5.7,5.6
2022-06-27 11:30:00,10,0,train,40.csv,0.1246164795790855,1,21.0,204.2,0.7000000000000001,5.2,5.1
2023-09-30 14:40:00,21,0,train,51.csv,0.08267994300023207,1,28.0,87.1,-2.4,4.3,4.2
2022-12-05 16:40:00,21,0,train,22.csv,0.09588828189723841,1,18.0,83.6,-13.0,8.5,8.6
2022-10-08 01:00:00,10,4,train,40.csv,0.07082609938177659,1,19.0,344.2,34.2,2.2,2.2
2023-01-17 15:20:00,13,0,train,38.csv,0.11713871438010759,1,17.0,282.0,-13.2,5.4,5.6
2022-11-23 14:00:00,11,0,train,92.csv,0.07982548796481825,1,15.0,277.6,9.6,3.1,3.1
2022-08-13 09:00:00,11,0,train,68.csv,0.03292457354066963,1,24.0,102.4,-11.6,12.0,11.4
2022-10-14 13:00:00,0,0,train,0.csv,0.11378325209348666,1,19.0,312.4,-7.5,5.4,5.4
2023-01-28 07:50:00,10,3,train,10.csv,-0.11595540979063468,-1,12.0,325.1,-12.6,3.7,3.7
2023-02-18 12:50:00,11,0,train,69.csv,0.0874493471368189,1,18.0,89.6,13.0,2.9,2.9
2022-10-12 22:30:00,0,0,train,73.csv,0.13533294978721178,1,20.0,233.5,-3.0,5.4,5.6
2022-03-24 04:00:00,13,0,train,14.csv,0.007041774882628693,1,13.0,216.5,-94.5,0.5,0.5
2022-06-29 06:20:00,11,0,train,92.csv,0.07276447274744552,1,23.0,147.3,45.8,2.6,2.6
2023-02-26 21:40:00,13,0,train,84.csv,0.09518401744317828,1,15.0,291.5,-4.0,3.2,3.2
2022-10-28 00:20:00,11,0,train,92.csv,-0.047507372528681646,-1,23.0,109.1,-15.5,17.9,16.7
2022-08-10 22:30:00,13,0,train,45.csv,0.046091531750706016,1,26.0,108.2,7.5,10.7,10.6
2023-05-12 04:40:00,21,0,train,51.csv,0.13650914639894002,1,18.0,193.7,-19.0,6.9,7.1
2023-04-04 20:30:00,10,0,train,42.csv,0.134212708895955,1,19.0,122.5,5.6,8.2,8.1
2023-09-24 03:40:00,21,0,train,72.csv,0.1274327917523354,1,22.0,82.1,4.3,6.3,6.1
2023-05-22 14:20:00,10,0,train,42.csv,-0.055672097111989505,-1,26.0,268.5,98.7,3.6,3.6
2022-10-14 08:30:00,10,4,train,40.csv,-0.04562345493415021,-1,18.0,310.5,-31.1,0.9,0.9
2022-12-27 10:40:00,21,0,train,22.csv,0.10808414813393652,1,15.0,108.9,4.6,7.5,7.7
2022-12-20 02:30:00,13,0,train,14.csv,0.08768252853442648,1,13.0,275.8,-45.4,3.6,3.7
2022-05-20 21:00:00,10,0,train,3.csv,0.12058548418364312,1,23.0,93.2,-9.3,5.5,5.4
2023-03-01 23:50:00,13,0,train,84.csv,0.06674496891310294,1,15.0,19.5,45.7,1.8,1.8
2022-11-15 18:10:00,21,0,train,13.csv,0.0891890107800628,1,18.0,86.8,2.7,9.6,9.7
2022-08-08 02:20:00,0,0,train,73.csv,0.04934992219337769,1,25.0,99.2,-3.1,11.0,10.7
2023-05-16 15:40:00,13,0,train,84.csv,-0.07355395725673819,-1,25.0,94.0,7.0,15.5,15.0
2023-03-29 00:30:00,21,0,train,72.csv,0.09963896916364512,1,16.0,66.8,-23.2,4.1,4.4
2022-11-05 13:40:00,13,0,train,45.csv,0.08972017211111011,1,19.0,249.7,10.6,8.6,8.8
2022-07-27 11:10:00,10,0,train,3.csv,0.10009820541015729,1,25.0,172.7,-33.9,4.8,4.6
2023-09-24 13:10:00,10,0,train,10.csv,0.1100989435687651,1,27.0,119.3,-2.0,6.1,5.8
2022-12-22 11:50:00,0,0,train,73.csv,0.11002231098551896,1,16.0,86.6,8.4,4.3,4.5
2022-06-21 06:10:00,0,0,train,24.csv,0.05457441219535469,1,21.0,76.6,-22.2,11.0,10.7
2022-03-24 10:10:00,13,0,train,14.csv,0.05557260007011855,1,14.0,281.1,-18.7,1.7000000000000002,1.7000000000000002
2022-07-08 08:00:00,10,0,train,3.csv,0.07151010327384516,1,22.0,11.6,11.4,2.3,2.3
2022-07-15 16:10:00,13,0,train,14.csv,-0.14054535522219014,-1,29.0,80.1,-14.6,17.5,16.6
2023-05-22 19:10:00,11,0,train,69.csv,0.0520262056029544,1,26.0,287.2,-1.8,2.8,2.8
2022-11-13 17:50:00,21,0,train,13.csv,0.13104948153361212,1,19.0,103.6,6.9,6.5,6.7
2023-04-07 00:40:00,10,0,train,3.csv,0.041128999665736854,1,16.0,96.9,-9.5,13.4,13.4
2023-07-04 00:40:00,21,0,train,51.csv,0.014708109972632444,1,23.0,107.4,18.5,13.7,12.9
2022-11-12 20:10:00,0,0,train,26.csv,0.11802350437271486,1,16.0,316.3,1.2,4.6,4.7
2023-06-13 16:40:00,10,0,train,10.csv,0.10314859185966968,1,30.0,135.7,7.6,7.9,7.4
2022-11-17 04:40:00,0,0,train,26.csv,0.11474506127620732,1,14.0,54.2,-24.6,5.2,5.3
2023-01-21 18:40:00,21,0,train,13.csv,0.0918040195473539,1,12.0,288.9,-4.0,5.9,6.1
2022-10-13 16:20:00,13,4,train,84.csv,0.11244405276094727,1,20.0,273.8,-14.4,7.8,7.9
2022-09-30 10:40:00,21,4,train,13.csv,0.09938044095728238,1,24.0,95.6,-3.1,8.5,8.5
2023-10-16 04:10:00,10,4,train,17.csv,0.09697699257754538,1,22.0,111.4,1.8,9.4,9.3
